geometry,reach,gravity_logistic,gravity_exponential,knn_logistic
POINT (3796.8561847996757 3719.275459402977),414,94.17029606929826,199.82558890869123,3.2107242537075487
POINT (1869.3350134526117 4206.724220883326),281,56.96039446316039,132.4377365038143,2.2473821170040758
POINT (216.58552070698818 4002.318134850839),195,60.838040106173345,102.55834132955484,2.8496957072608433
POINT (4892.211133144372 2960.6212318732114),247,65.36321547307277,122.6167029298673,2.9892925010434848
POINT (4178.36867774337 3599.059925201457),400,91.17006320602782,195.10639306945353,2.8542158353998675
POINT (1780.3783151710459 1151.7542538337893),454,83.6273676839965,208.97895235543677,3.433000527975798
POINT (4015.6436001437887 1553.9004983641112),467,108.97806492827777,227.29458358344507,1.8975294867565535
POINT (4925.6778509283395 2637.546641358067),225,50.99226203363001,110.01322718511938,2.4664527372421925
POINT (1031.399456246123 1484.9642497650061),500,103.37510472949515,236.11472946432212,4.152515403448501
POINT (1761.2480383479271 1170.0419942226595),463,81.55820155173087,210.32817625778034,3.4327381720562684
POINT (1651.8597042319443 2180.109010203276),494,101.63197404014835,232.17866929674005,3.4109960561228787
POINT (2033.722059605276 4240.305332799165),272,57.22635604877688,130.1661419062525,3.886054910009033
POINT (4633.663311433586 1978.0992008134926),354,80.29550131472251,170.51903862482507,2.5419481981176286
POINT (3895.4958820153174 979.5992584572765),467,95.492490241275,220.1794866893751,2.8753781205895583
POINT (1046.6564349540772 453.8545701425198),379,84.04594138506444,183.00154040353334,1.722990803626547
POINT (714.5849420280643 1969.955936372313),478,118.17513450682917,235.83648664294265,4.7530773266827335
POINT (3299.6388631645304 3672.3959051621014),430,89.94244055728677,203.17157587991892,2.9270324855752388
POINT (312.72124332101845 2202.461141702571),341,87.05418909896659,169.0682957849639,3.130102951730825
POINT (3684.605309652854 2402.8939254120523),450,88.32061905970016,210.44567159720103,3.9680757463476883
POINT (3109.8691404387387 1321.3485350220856),456,88.83988204521509,211.64730251470803,1.991073800652483
POINT (4731.630791320345 2729.380979483388),293,73.94228363843675,143.4112607241804,4.127032934679188
POINT (1758.3022795580332 2598.5238396184254),484,103.72713009432223,230.7337156531139,3.735495303599608
POINT (4951.600565766579 3279.9742225892464),232,56.821375224652236,114.12428603761825,2.116563294233249
POINT (4880.742172617394 2366.7250967836017),270,49.26389445641168,125.218350779833,1.008271346414712
POINT (4124.656061916708 4098.4730534426135),284,85.18886527223295,147.2879192416372,2.3107393170545807
POINT (4082.2692201636587 3576.1548733874133),406,91.64764939177324,197.09420126313887,3.0311923692376617
POINT (1876.6462587123547 1323.24034114104),456,80.33653841107278,206.78721615094187,2.8476267353354814
POINT (1247.7827981615787 2142.523522582787),519,108.57244738067749,245.91790376147074,4.764045750629904
POINT (4398.0836144872555 3808.34689750783),333,85.57536441358693,166.7615139832251,3.8426146214099104
POINT (4347.314486956558 2771.181832404418),405,83.12425080512357,191.3479081415947,2.004965496137765
POINT (658.6226827585888 1889.9428320268257),462,114.30156553956367,228.68352723890638,4.821602141842742
POINT (2528.8726929211957 3929.296212335714),361,91.44005998272746,179.71199105425518,2.996605255054693
POINT (991.5364253156503 1008.9199353422302),479,111.59786863745883,232.63054706601275,4.3575558324765975
POINT (3846.303018798615 573.7091180054724),406,85.22087053390379,192.6489695833886,2.664101959627265
POINT (274.93453514403615 1231.8020367950653),361,83.67319030438962,175.44647728334434,4.031589603149808
POINT (1317.4865540580768 3286.0855726024497),458,83.42161422666823,210.31306401708818,3.3343834425368026
POINT (1925.6621639719538 3331.283897614923),457,97.91654242133049,217.55282905542373,3.718159694093928
POINT (4067.5428765991455 1738.2335566775403),476,109.42690174663612,230.05976097314496,2.640087118425966
POINT (3425.8423741183665 1433.0187295684493),491,92.04532123338284,226.72249831076329,4.025179141991729
POINT (3921.8139125139464 2751.067645608323),443,82.8550479621737,204.97462039681102,2.0584907311245964
POINT (4346.475808424683 2719.097416040557),405,82.62717795384427,190.5016123295733,2.100771720506801
POINT (1048.0241569928908 3715.979662063158),370,77.92114513622043,175.76703174428093,3.473367647754659
POINT (1708.1129005660066 2496.5651480314123),485,105.21442720902925,230.65998055353631,4.1523678842545735
POINT (2408.769443711059 2753.6060617620756),481,91.33588594446279,221.3148320931569,2.6271710099910184
POINT (1805.1890980621463 326.81620894308185),308,74.36991596729645,151.07556049846377,2.102039113157035
POINT (896.6433261833067 548.2390640469712),386,90.06789224413757,190.82637659680887,2.5114328135346415
POINT (3108.348046625118 3794.039672470589),393,91.04147358542161,190.7753936139217,4.6556735522129
POINT (3427.8897483549727 713.4134725602416),420,82.31583182075056,197.14595312450086,2.742058900005955
POINT (1485.9039433935527 1301.4621753438516),475,83.81537689795454,218.29327407684008,3.4950435039567567
POINT (3483.7214822850706 3737.5922406045006),423,85.46129683315051,200.95023323841502,3.2742265202863505
POINT (3562.1785669811766 3132.5787435903317),445,91.60740973776818,208.68040216176783,3.1676256373477156
POINT (3483.7178862501387 4068.7424634043978),343,78.5600239582609,164.41961891491582,2.9597848959769966
POINT (4986.613661697229 383.53975409136166),174,48.324348522022404,88.40112124396116,3.804023207756659
POINT (1486.3367107718443 1773.7944792515898),513,86.62165637323828,232.73962517520525,2.5107906176229675
POINT (3517.7839822577266 2928.875214907209),447,90.1732614090827,209.12692638444219,1.7849641861352492
POINT (1471.4036687741823 315.6096200008395),308,68.19861915357961,147.73665191998117,3.0686890510193745
POINT (4014.76557253655 2817.94384697409),433,83.54058236054317,202.23060975174707,2.778056524621729
POINT (4554.954654243874 3797.944967071991),311,79.00048507054385,154.15390791969884,2.0085990771372524
POINT (2751.7753044937976 3196.7770032251588),452,90.3240542307731,212.79692359910723,2.2589421818267392
POINT (3575.1934502842255 4202.753888929871),289,68.94759878838741,139.9149884570141,3.286686092542886
POINT (2053.3829556043356 3762.862556929286),394,98.13453210833502,194.80440445170854,3.3319593555600973
POINT (1799.573395456155 936.0233174361181),430,80.45088724002314,198.53368670722756,2.8525627517790735
POINT (704.3915044603191 274.4571743347996),311,75.50389018802095,152.31495961719654,2.453463102424828
POINT (2421.7222186251174 1184.8397868973389),439,80.59510335201567,202.54765235439856,2.7845252590415708
POINT (2242.706974070793 1648.0150374656412),432,87.22601792893573,202.72088082504948,2.3029147818474516
POINT (4292.669792349686 1861.6241227001185),431,106.21813700836061,211.59274304027957,3.35172951433269
POINT (645.8755520630648 3959.9554893309028),274,68.76443083075357,135.80588745080095,2.562792017179872
POINT (2693.094289036486 2214.13655513091),448,86.0549285703988,208.67234535505418,2.6385834773170425
POINT (53.31184951867573 1851.7616727504821),270,46.5450280444217,123.50241992106591,2.581090573273466
POINT (1849.3243563971475 1152.308607013292),433,81.20433320946407,200.28252652309166,1.8329082888628345
POINT (2154.4139943129376 1703.7277458504936),437,87.562782726144,204.86125123974526,4.300475791748899
POINT (2115.511308908483 2833.7495139523785),473,90.06164300571348,218.6187858114248,1.7333354708137962
POINT (3963.22544607509 3230.1714173305854),443,84.62807239341323,206.481947081172,3.539550551729238
POINT (135.48063868981416 1482.385169170384),323,55.64109720946455,147.8861835416324,3.6788165175810663
POINT (4278.010458911195 4236.353654935884),241,67.88009558839354,123.13670945417964,3.289692964273402
POINT (4015.1857497264155 481.6452655924831),375,91.69374944777857,182.02021851265374,2.3507511896270574
POINT (493.3607609095296 4025.8664619708034),241,68.02018264231499,122.13697319212744,2.598168798615555
POINT (1126.2428469380534 491.86337981292456),381,85.87674290567318,183.8077206708469,3.6617785028863805
POINT (374.2815207491971 55.97325103046246),206,50.869216974407216,100.95335207265539,3.3930230614196986
POINT (1639.5173127245373 1926.569421994467),507,91.11248213958649,231.83040384898013,4.2700032559332035
POINT (882.9849702698463 2883.936862183642),455,86.25497913731563,210.926913665144,2.916154226206858
POINT (1777.8303346982286 3795.2350510813976),383,88.24498305670988,187.59233007107494,4.56203236856607
POINT (2422.280454619819 3870.622023485588),381,96.66682739637527,189.318863571328,3.0280767202077015
POINT (3358.7004069767713 4157.751963147668),317,68.02275320497507,150.1234067918634,1.8309236625184178
POINT (4787.000030038654 1359.6692307534777),308,70.2337595079366,150.58323132443508,2.987875347109709
POINT (3959.071829551429 480.74848633594166),376,88.08194810274689,180.748072123817,2.0407478185630916
POINT (2971.4400589930506 418.9401262505819),345,90.24976697580175,170.5994117070652,3.6253904577197527
POINT (2142.7720093301787 2900.917793477804),483,94.60655199174948,224.7596343555581,3.262967037926238
POINT (1255.4390401955475 552.6745207972175),394,86.77254243708956,188.07358461178606,2.2284662408642784
POINT (1044.0061736798236 2061.5528639725903),505,111.58977554293676,243.85134276649865,2.335335297334878
POINT (4771.466276276088 4291.803423061452),171,34.68991342132655,80.65204981583875,2.289289200817565
POINT (1429.0994203761222 3656.1829185736246),398,85.34937280981245,188.35815493507795,3.445592518761108
POINT (605.5556168210474 1940.8011800599447),438,112.46051219349644,218.08047570209416,4.397188442693681
POINT (4070.988813311233 3164.1136482551456),443,82.97880434911463,205.77398482147265,3.0885699845660617
POINT (4110.258376132201 313.90800845789516),313,80.96020171693044,155.74670048253193,3.8589700650011363
POINT (3482.3985578221723 785.2141700854245),433,79.32630859924802,200.03797993169243,4.131336733050741
POINT (345.2903332399324 2494.0710436380164),343,81.09946088228124,167.53337095342766,1.4106499541581505
POINT (4509.595778153303 3478.4525130234433),350,79.07281891108393,170.2637646860018,2.4426533684399754
POINT (825.1859199394027 362.7553278737883),350,78.4996115733201,169.16703523023259,3.8547629861766994
POINT (4281.541291982946 2752.909739803492),414,81.63664535269118,194.6155698177792,2.5355591067850103
POINT (3203.1916134123476 2970.415102127974),444,89.8390645724726,208.8093038638127,4.481843813023774
POINT (4993.418598724561 4072.608524922322),179,33.68105706496852,82.20429934581956,2.368840533405816
POINT (3409.9119869500882 3170.972842482631),437,90.92547843732928,206.58173836223403,3.6611438610806943
POINT (1183.1420154281814 3848.0808114618144),341,75.55004156334125,163.9460255960604,1.562277865095669
POINT (3464.5387080148644 3611.8677962742845),437,86.24093993862012,206.1270265369192,2.62486169104812
POINT (1210.8623245829563 1954.7837098046275),510,103.24337451392186,241.19610210744335,3.052221709626223
POINT (878.9287152800346 3914.8635328413056),311,70.77096775295004,151.46903546126572,2.396373093835015
POINT (4457.7710771829925 1029.3087898461238),396,90.10885034348534,194.4522950445963,2.5889311291616006
POINT (2087.3493236859254 3588.2875180799347),434,99.76265328404486,211.87476889482693,3.9278771462128015
POINT (4277.461126889077 3631.69441937142),377,88.72229998922434,185.6463822314853,3.0239975335777025
POINT (1868.2905738162438 2773.1529999028708),494,98.98597042948637,231.2026279329378,1.4585487727714332
POINT (1.147437195929367 1177.4444672040827),265,51.18909418329599,122.39496117767303,3.8922642267269656
POINT (398.586720756404 2692.337655831013),375,79.46011697281436,178.7693180735012,3.182478231042333
POINT (1813.6001431630768 186.33330065713753),279,66.29136986434045,134.422403101301,1.3165532682839107
POINT (1585.1673057960152 2586.564905192879),494,105.65891723855852,233.82634080909824,1.5882578225001482
POINT (4124.145119034009 4030.1150031177804),305,90.06115984287231,156.93386074999503,1.7989821037168578
POINT (4591.7460587529795 3599.802724508767),321,74.34363423042836,155.7314396647139,3.1545701528943955
POINT (604.8340599265132 3421.644573272793),366,79.00505238685213,175.25150578364915,2.515916438228928
POINT (626.7697658374119 3904.4105076381416),282,69.06204516823377,139.85322687568703,2.9396184940328625
POINT (1521.2960614130368 383.60830020780287),328,73.98292792819184,157.98384466842597,4.152471892846968
POINT (371.81590298078686 2913.564302087903),348,74.12817688949602,166.21026997365493,3.3804019728458656
POINT (4440.575755449006 2914.460239367045),371,84.11638988691367,180.1988805850591,2.709993117509693
POINT (3631.4533619447425 2714.72566070376),459,90.11886017890295,213.6181011195585,2.3521492667743726
POINT (1926.2494452720255 2230.1102675680017),485,95.10792705409148,226.4735364776839,3.733276647475116
POINT (4195.36282294246 1650.1405758644064),447,114.95063898307582,222.19984565103223,2.5190217196283684
POINT (106.74483388959352 258.1267268911971),196,55.055834157395005,100.67824297312299,2.3992258853290456
POINT (2377.2173090391548 2858.9305744508647),455,88.40037905152745,212.15638347420557,3.612428967617512
POINT (4034.3459969135165 2750.5117602071186),431,79.8273877322709,199.49199520357567,1.9413780836069454
POINT (3048.960992448857 1813.7557364506142),461,88.54477399194079,213.81730542832366,2.72197197922202
POINT (4788.301389815879 3814.431188706929),271,61.67566213093862,129.21342322905738,1.7161954692131323
POINT (3760.4295750048154 3572.0459176041527),420,90.02710813320655,201.91770694178146,3.7174562754898965
POINT (3987.4143818576717 4011.7134662995186),327,92.21654868411767,166.85993301898782,2.827598957097496
POINT (2878.625105581559 3685.252631828863),409,92.38599386096743,198.29502089293217,4.044664566449111
POINT (1484.904676412447 1349.3503020945798),475,82.69747298614878,218.18171037128778,3.532977127515213
POINT (3633.6334398205004 4248.3609452998135),278,65.30232541544274,134.0477448199968,4.423901728038987
POINT (1485.2152313571733 3986.5119905354645),319,70.31977057841536,153.2429909957579,4.256144486137791
POINT (3629.3843273181674 453.78999813244457),370,71.42248154617761,174.82257037686225,3.3755509692184713
POINT (3687.920271582529 1473.6205627604597),490,93.75080519477447,228.22781424535657,2.8872857192190198
POINT (2118.465639653431 4342.9266248992235),238,44.28217185787556,110.6817684684167,3.0943745908415523
POINT (4232.467212847001 1525.2559053858897),445,113.04211883075098,220.79939154478436,2.926732286476428
POINT (3905.501322670832 2632.674665136467),438,79.86540238733784,202.45650340278877,1.982856820663589
POINT (4241.01266710796 4128.409099761925),277,81.74714275437414,141.67675280263447,2.587631964138018
POINT (1472.3929295579362 111.64966785226355),257,54.1894732838162,122.13253869794069,2.1220289472184724
POINT (4212.356105874214 1871.0843516409798),442,103.40031740939139,214.04011091973928,3.3268972147396103
POINT (3537.566335490383 1482.783018072971),486,92.39747664278241,225.63081260764258,2.1757712456066955
POINT (454.760473425329 769.6353629840728),364,98.65997098377599,186.21117923175026,2.6604514747219983
POINT (2532.097849643069 4146.077742205526),300,76.04456704052194,148.4394324966775,3.812535523419365
POINT (3299.975848593689 246.2907625258282),324,68.11752942578889,152.7231891205693,2.5007651835503935
POINT (4979.732021810712 164.36689253107193),149,34.355233086282986,72.63503837104206,3.877713010179242
POINT (790.0932123870723 1762.200365789188),464,109.86878521811086,228.5748942560521,3.6550594178426294
POINT (943.1669596628617 3576.0152498491334),393,77.37688062396037,184.95572460762068,2.557916190096262
POINT (1264.9066492811503 4136.169351706292),283,60.20922268874882,133.84274654476206,2.4608849777818698
POINT (4699.536657452217 1485.7243020001622),344,82.05043881734426,167.85142024626032,2.9666503696896123
POINT (1266.2544443249149 157.51643152699887),279,53.84032132194833,131.1595336129567,3.488650296749106
POINT (3639.214737246137 4342.665211901291),238,51.751791935138016,113.96184196262519,4.287720622441785
POINT (382.06999908119366 1566.8646542096208),408,84.43417279088057,194.00039216267555,2.7317458481111925
POINT (2338.6265894147273 1179.8394742420464),417,76.88253724660268,192.4460890103292,3.232891706524708
POINT (1484.7902588054642 253.6439805211749),292,66.1143737700955,141.1602946266609,3.2666062999536685
POINT (4031.6159225345727 4233.7011889888345),264,69.68696754035928,132.39983902950303,2.958148297710755
POINT (905.6556997337977 497.24387215427754),382,88.06720448458411,187.8045779678675,3.1597722550759366
POINT (4400.152580850653 3885.4102701379384),315,83.26270930069795,158.48439527749622,3.53138810084783
POINT (644.3327686879715 3631.82092243552),343,79.25053069770378,166.90424644603434,3.2227424740462265
POINT (3731.161134305871 822.6758083006962),450,87.07944093567845,210.32093641120068,3.101406324369875
POINT (2272.4386617551254 3356.080618993673),485,93.89513441683161,226.61283566620875,3.997913755367912
POINT (1251.0778124994788 770.936465678874),422,92.67527675644892,202.70205591665405,1.9344727308793153
POINT (789.7238814983459 2712.1434942289584),449,92.85741505777405,211.38676339120096,2.4116711159438617
POINT (4676.806355604056 2891.905385650707),307,81.85091380405926,152.14373816082437,1.9166257530791984
POINT (1154.0378116881818 2924.7565323773083),469,84.48228360146578,215.34637924095773,2.2475491400625183
POINT (2875.292286896681 1267.6610862519115),442,86.5941481950828,206.51943946755796,3.443559821879318
POINT (4014.8066061478094 740.7315567683212),433,91.00479902971621,206.2281464059456,4.283822268956625
POINT (4534.536875404144 2770.421255487847),367,82.67907785181362,173.64588173434035,4.297158269759981
POINT (4253.266237967046 2584.5172463077233),419,79.73933084559694,194.64017606622977,2.726174700549868
POINT (549.0084074401872 854.608833231384),415,103.50868238269584,206.29627362167219,1.4623425008291595
POINT (2884.5034346783386 2308.5740952704873),457,85.92645300067478,211.3786609489975,3.81277960141406
POINT (4506.072075608352 2942.266833687232),359,83.24430159194223,174.0702390340551,3.4262668850088
POINT (4820.954008065073 1762.51837416007),300,70.59422491802101,145.07400448558045,2.37751313793749
POINT (827.9551858082131 1353.8390467822383),490,111.1794087825298,236.8846498984346,2.8777420361262753
POINT (3883.280993631457 878.5922370292228),472,91.41743895827246,220.50293835098387,3.4001920593601596
POINT (4398.8715803931245 2509.1598507983754),405,82.7951005646803,189.54983857149068,1.943619324745026
POINT (3410.1796634167495 2793.2707540617967),457,91.21171320154622,213.67384161055134,2.8225808874913563
POINT (877.5940358243597 2663.352656775979),468,96.5116299800936,220.47389943299194,3.2800572743489926
POINT (2750.388527077574 4310.649663584843),257,53.71215112499547,122.0583572530838,3.2044697562925886
POINT (4526.347905889538 3245.8899330409927),354,81.89870841890787,172.2157448734166,3.2188737629231836
POINT (4896.122828512896 616.2253872760843),222,66.32761952875808,115.52422847235123,4.643164020352575
POINT (2067.786983850628 1760.5836813256687),444,88.05227576604142,208.02715142694075,3.4526826359797322
POINT (148.125692661471 606.8203910029661),268,79.76119213951691,137.64369379826095,2.5055646237614253
POINT (4412.165707398367 1485.002167140434),423,109.66006954492536,208.81123481203298,2.63383534009419
POINT (2310.0545255166094 295.0375822767748),316,78.84553207742759,155.17069625737264,3.264257565283785
POINT (4123.908010813774 4022.596296998492),308,90.68087232683155,158.15406253547528,2.5193183202377196
POINT (4488.528361944683 221.7997830491098),231,67.59934262646892,119.18351517126743,3.311498086815882
POINT (2462.8879831254567 2973.07808379937),457,87.65743701465495,214.02818039418443,4.353755933982248
POINT (1925.5689088717565 3756.290879289056),397,96.92430702043201,195.94059161605654,2.617159664745784
POINT (4664.424758043268 1267.000223661502),356,81.78932254881528,173.079592296337,3.50797612849726
POINT (1936.7275747974438 4344.425731604176),233,41.65018101184066,107.83845479114235,3.6861516906383063
POINT (443.18315461384276 230.45562449397192),261,70.92891103629809,130.95887217585238,2.524552438775073
POINT (1970.2930669367915 3902.0445009251366),367,91.08436524754926,180.17966618074334,2.8269046034217147
POINT (2959.1309430498986 552.9301224669014),379,94.46712969067211,186.24820554684524,3.5575913059742525
POINT (3260.286734417278 662.5535643886743),391,84.21913345067482,187.96976427155371,1.697371903876086
POINT (2698.540304602414 2134.801800844052),441,85.53742750760014,206.4576497052049,1.8500184277708074
POINT (1373.8081438029058 3225.9926339493472),459,81.6298492223554,210.7361939372364,3.141147762338522
POINT (4894.450334641928 2020.1286278026835),276,47.90357274067822,126.22477933195665,3.6601211105127214
POINT (1350.683725719854 828.1885790074156),442,90.00807596120474,207.9199602445745,3.347080715187068
POINT (4731.354207947353 1738.3161775211424),320,79.35591936254966,157.27362511796267,3.190548241835995
POINT (3995.6410852158747 2362.5015113975223),446,79.10145700441922,204.71840961303099,3.513586926337269
POINT (3846.3115905423047 569.5547534921882),406,85.20636678771197,192.46300173115927,2.202365827372983
POINT (383.52920565628665 4269.06997548433),170,47.582248773471555,86.9197167840113,2.459746146025159
POINT (2585.770450897844 2351.123862586663),453,87.79958056913374,211.09181092414988,2.6071851564309685
POINT (1705.5007973415663 2019.7993195100855),499,93.975998679646,229.4673935241352,2.9679696635108566
POINT (198.29911848953827 3518.7248717072225),257,76.25938490502767,132.25754034531457,2.599498417184405
POINT (2748.7519909460802 3280.5464029766126),463,90.22860585195258,215.90025272531764,2.9768180560884905
POINT (879.5577110001376 3603.7837995741206),381,75.8770034332421,179.6191787831931,3.376052290122721
POINT (2798.06461553855 1541.1462751172776),446,85.00473424941191,207.15113138987368,4.370166960186661
POINT (4545.131864356849 3575.768432464166),344,79.26855748246032,166.53789389039144,2.4306998231892747
POINT (398.1491595986473 3957.318669014798),236,69.74334146874948,121.40612786655629,2.627479113171895
POINT (2284.2957464549418 3024.802503474982),480,87.63966210135581,221.76250595787806,3.9530569671458657
POINT (3739.855415959858 3773.183816056668),406,93.49770779315529,197.61201621410098,3.2660263949704853
POINT (919.8130355164999 2422.8171843743653),485,110.60175414588868,235.0698472082341,3.4717851289631594
POINT (3931.5660592041386 1099.1196442949138),481,101.97189317135846,227.70272594540882,3.6157145499401953
POINT (1301.9074721647053 1757.7504893345122),526,92.52597441366568,240.1391853308781,1.8686091218758833
POINT (1581.6137414734699 1652.7915753776092),506,80.99356797519617,228.01652164457107,3.2111875239338894
POINT (2967.1317645856093 2712.031331729455),451,86.25415326129689,209.80880725838804,1.715883959244295
POINT (2531.4765097354552 1057.2543399733904),436,82.60707055294208,202.89847685926955,2.195450109594553
POINT (3464.687481738567 2294.926681515697),444,94.80158896565277,211.18548254103956,3.5133495965471067
POINT (31.18574548273194 2253.7721130939467),257,47.094020764935316,118.40738744664053,2.473343176625007
POINT (713.4220892109466 3546.0726597878515),364,77.442692116643,174.4813295281829,2.690616430291338
POINT (2861.0614395003026 569.0452110864937),374,95.61908090818154,184.70985893227092,3.0398486531433786
POINT (4973.975102137848 1154.7086152835022),267,48.100963592541014,122.76428801997716,3.4780317311119857
POINT (539.6651136052045 937.620745715437),414,103.92946854123142,205.5065351218864,1.206712339299517
POINT (2332.51879935414 3025.68285040453),473,87.49827132160362,219.91661135804955,3.6325890278090323
POINT (1652.4277991922036 305.04338675014003),303,74.4606672139761,148.82288574695212,3.1916979219684265
POINT (1541.9228342260953 3443.8731339369924),431,87.20285489629177,202.46031621855371,2.773787999336408
POINT (4400.003387429643 2597.2867402499455),408,83.94306256299934,190.33796544614884,3.491682843212341
POINT (1349.4947642918164 3578.5128780751643),401,82.12326530791657,188.32866962004474,2.3570550811214277
POINT (1043.2466846415089 2381.583000912943),502,108.72244884145839,239.82321321737462,3.448344477142601
POINT (272.6815160637104 3440.8419091849955),278,79.71376915249347,141.51914369409485,3.7566311503713896
POINT (108.16837387499405 4301.147806388436),142,32.248974242792904,69.24832326255894,4.60795228434905
POINT (3662.263337866911 3243.562408414971),443,92.97226508815432,208.98012652733456,3.989066799497005
POINT (2217.7954383848655 1594.2809983142072),424,87.67196853646735,200.00620931750348,2.0551035655650933
POINT (4032.363371189489 1814.4674250384062),469,101.92222356297857,224.4226814974335,2.809009141842837
POINT (1268.626346268575 3706.215903675043),379,79.98567445807728,180.4280007681778,2.002474450716355
POINT (536.8505686237067 112.15193689320377),239,55.50184678970112,116.43424722875294,2.756263799118978
POINT (4897.972377755356 1274.7514067546927),290,57.14924616425262,136.87065538775954,2.219291393137713
POINT (603.74603512838 3009.9861218970636),396,76.73998969454468,186.3760091901696,2.7734379586902747
POINT (3221.4723455768267 3188.1470380343835),457,86.61120517078783,212.16647165667771,2.1058279219702927
POINT (4346.778394107403 1233.002696035402),435,102.13117646979234,212.5796564042513,1.916415841244679
POINT (2234.2240567320855 3519.836899422331),453,99.11903845034969,218.2879780728883,4.002578411054083
POINT (3217.1829039747595 328.4863603665707),338,76.38084304459784,161.90634673550852,3.7819641244014566
POINT (549.3496132881403 348.6829099904099),310,83.91457269960283,154.99386486634165,2.2119288867857905
POINT (3738.4425515392054 1065.4658367421248),470,91.64081339081623,219.26720323282186,4.567827578218774
POINT (4741.596680221937 4068.042513399682),214,52.83690026223008,106.86623432872359,4.648756908076962
POINT (4631.616045363667 824.2274295642512),340,82.35169380878547,167.02929713940347,3.2904299183851844
POINT (4452.7376438507945 2287.451698296802),380,80.26826745025845,181.40443803458763,1.9177446268058143
POINT (3148.0333890950087 3739.679007004336),419,92.89540579859772,199.86946774562284,3.09625709303996
POINT (2307.489456518899 1064.8115018703134),433,80.5929457329066,201.0528226007455,3.89435692157475
POINT (2658.0567372334835 4288.131443955017),264,57.394080422379126,126.03067640468052,4.57257117193526
POINT (1521.778718127092 440.0699054859567),337,77.03361749189145,163.7429722486101,3.6542107699258457
POINT (2884.9250888963447 165.40269103187376),284,70.2063298651831,139.56512717948695,3.2710506049826167
POINT (1593.5099175531998 138.1360684372766),258,59.55571444612197,124.24583606465839,2.328030984561744
POINT (2970.7540930657415 1582.3090927903395),459,88.38460996237801,213.17785155529322,2.649147012976955
POINT (4825.252456798741 3188.1117797165984),267,69.06313854426158,133.1061339800467,2.514640998995738
POINT (745.7782200905348 1873.0952947488727),471,114.41100561609977,232.84368624906688,2.2953659844715335
POINT (2091.2635405367637 1745.135517765316),444,87.74527570228956,207.50081092359702,3.447643364125278
POINT (574.045191464877 112.6283014337815),237,54.41864303605465,115.45164414100871,2.745587523324607
POINT (1878.2807107011463 781.4208735160365),417,79.37959886201588,192.5593236130004,2.5106048827096283
POINT (4038.6699233286527 3299.4345330242845),453,86.96947800828401,210.87870378480764,2.4700474961759102
POINT (330.4665869521367 897.8777575968636),359,94.67361344533016,180.06619154274304,2.210277965079173
POINT (4344.465190634926 905.3329047137433),413,94.16429644135984,201.5057558607307,2.817841937856811
POINT (992.3101647597018 2373.334489830812),502,112.40036325024633,242.05393038746416,4.275225341554004
POINT (2146.555572065704 3385.1865602817575),470,97.88714854651663,223.49964014128713,3.8012041770490796
POINT (372.3036509876076 4237.43506989294),183,50.76337503962647,92.73273137863767,1.8823743092336254
POINT (163.2212604111611 513.4409433265226),252,76.3833677501071,131.09870578822193,2.260856299742187
POINT (3783.4731355463377 275.39545460869687),319,70.43385882558053,152.8456048295806,3.6423997912339416
POINT (3358.5160150060833 2327.3854504585884),457,93.28631434127648,214.8432590198735,3.7790960273006053
POINT (633.1312901654103 1899.2376476131835),457,110.04634454402084,223.70070831107174,4.046551826408742
POINT (1092.390994103821 4127.144433341299),269,60.122389669194284,129.14274618255098,2.1033602083589735
POINT (3480.4051706286014 3796.184104066914),414,85.21543480660887,197.29055520221428,3.4963310815260655
POINT (1483.2850896409088 4320.56930494747),229,40.237701359694256,105.17609508626477,4.111114818447596
POINT (4307.313319308083 1596.97564107779),433,112.54501803596717,215.55593261228688,3.424829548919406
POINT (3810.6502432474917 4293.801872855903),258,62.39637367468043,125.9887961595376,3.3295675316776427
POINT (4235.2361835858865 1566.1369814909535),448,113.43808439184389,221.41433165180146,3.8847825686720965
POINT (2491.02498782607 1540.4577556385982),432,86.96287862691503,202.3808645845421,1.82059187377995
POINT (2187.183540148447 1317.0588394970705),419,86.39162357077727,196.48435245376373,2.2752206742955323
POINT (2357.9307655616403 1703.990610860159),420,87.80568549174853,199.0485696830965,4.508950259433962
POINT (1483.4336374001246 2285.45270147402),496,106.50723446351732,235.62990796693904,3.419128510041762
POINT (4710.668181616769 2368.2588141991746),323,63.26851842500168,151.70022552153077,2.5958866846473097
POINT (2933.8384555066227 4345.658494152069),247,49.77313098837679,116.45340224209046,3.1343428605231214
POINT (3340.195805191169 3519.1681577318805),450,86.09289778013004,208.83704611516276,3.0802207937575905
POINT (3035.5277928301175 1758.4813975835814),450,89.15361719599218,210.85008297544795,3.6600217713183176
POINT (1626.8774182881998 1156.9062994552396),458,83.56692176548331,210.99295824878735,3.240483872732003
POINT (3303.0082983722396 1951.5601306612025),454,96.550085566281,215.1532380227659,2.189504293690883
POINT (2364.1599502616255 588.0374817969894),379,79.54720965802889,180.7424551385103,2.2139788890038274
POINT (4073.9725710448874 1027.3521839737693),461,100.28007005102339,220.51350099942195,4.523281444169953
POINT (3894.3733419717983 2628.881387972599),432,77.80356822321738,199.59785041468723,1.8766727240236873
POINT (860.6672230267063 4235.906170164361),219,51.44828607098548,106.69491203283978,2.744917416617807
POINT (1484.227868407398 259.6192293212311),297,66.92708697747345,142.95955874994053,3.2664314741497775
